0.5977,0.5886
0.5811,0.5660
0.5660,0.5606
0.5755,0.6238
0.5695,0.5761
0.5619,0.5715
0.6286,0.6118
0.6211,0.6116
0.5792,0.5649
0.5826,0.5839
0.5667,0.5754
0.5747,0.6671
0.5912,0.5633
0.5526,0.5489
0.5433,0.5509
0.5856,0.6553
0.5529,0.5825
0.5472,0.5530
0.5621,0.5914
0.6684,0.6110
0.6226,0.6644
0.5870,0.5763
0.6297,0.6602
0.6340,0.6213
0.5663,0.5575
0.5834,0.6403
0.5681,0.5535
0.5995,0.5990
0.5745,0.5701
0.5594,0.5604
0.5469,0.5391
0.5343,0.5364
0.5430,0.6016
0.5379,0.5505
0.5311,0.5460
0.5880,0.5851
0.5788,0.5772
0.5454,0.5407
0.5521,0.5615
0.5373,0.5537
0.5446,0.6442
0.5618,0.5419
0.5245,0.5270
0.5162,0.5311
0.5568,0.6339
0.5252,0.5604
0.5195,0.5313
0.5350,0.5712
0.6260,0.5914
0.5849,0.6372
0.5585,0.5536
0.5996,0.6426
0.6022,0.6114
0.5427,0.5396
0.5578,0.6202
0.7526,0.8250
0.7366,0.7916
0.7065,0.7299
0.6905,0.8052
0.7629,1.0369
0.7385,0.8523
0.7106,0.7522
0.7155,0.8293
0.6963,0.8507
0.7229,0.7306
0.6782,0.7537
0.7021,0.8824
0.6857,0.8477
0.6690,0.8969
0.7040,0.7456
0.6734,0.7311
0.6880,0.7244
0.6931,0.8906
0.7005,0.7584
